breakdown-code,not-allocatable,level,additional-only,sort-key,date-revised,status,classification_symbol,class_title,link-file,definition-exists
false,true,5,false,H04T,2015-07-01,published,H04T,INDEXING SCHEME RELATING TO STANDARDS FOR ELECTRIC COMMUNICATION TECHNIQUE ,cpc-scheme-H04T.xml,false
false,true,5,false,H04W,2023-05-01,published,H04W,WIRELESS COMMUNICATION NETWORKS ,cpc-scheme-H04W.xml,true
false,true,5,false,H05B,2022-01-01,published,H05B,"ELECTRIC HEATING;ELECTRIC LIGHT SOURCES NOT OTHERWISE PROVIDED FOR;CIRCUIT ARRANGEMENTS FOR ELECTRIC LIGHT SOURCES, IN GENERAL",cpc-scheme-H05B.xml,true
false,true,5,false,H05C,2018-08-01,published,H05C,"ELECTRIC CIRCUITS OR APPARATUS SPECIALLY DESIGNED FOR USE IN EQUIPMENT FOR KILLING, STUNNING, OR GUIDING LIVING BEINGS ",cpc-scheme-H05C.xml,true
false,true,5,false,H05F,2024-01-01,published,H05F,STATIC ELECTRICITY;NATURALLY-OCCURRING ELECTRICITY,cpc-scheme-H05F.xml,true
false,true,5,false,H05G,2023-02-01,published,H05G,X-RAY TECHNIQUE ,cpc-scheme-H05G.xml,true
false,true,5,false,H05H,2018-08-01,published,H05H,PLASMA TECHNIQUE ;PRODUCTION OF ACCELERATED ELECTRICALLY-CHARGED PARTICLES OR OF NEUTRONS ;PRODUCTION OR ACCELERATION OF NEUTRAL MOLECULAR OR ATOMIC BEAMS ,cpc-scheme-H05H.xml,true
false,true,5,false,H05K,2019-01-01,published,H05K,PRINTED CIRCUITS;CASINGS OR CONSTRUCTIONAL DETAILS OF ELECTRIC APPARATUS;MANUFACTURE OF ASSEMBLAGES OF ELECTRICAL COMPONENTS,cpc-scheme-H05K.xml,true
false,true,5,false,H10B,2024-01-01,published,H10B,ELECTRONIC MEMORY DEVICES,cpc-scheme-H10B.xml,true
false,true,5,false,H10K,2024-01-01,published,H10K,ORGANIC ELECTRIC SOLID-STATE DEVICES,cpc-scheme-H10K.xml,true
false,true,5,false,H10N,2024-01-01,published,H10N,ELECTRIC SOLID-STATE DEVICES NOT OTHERWISE PROVIDED FOR,cpc-scheme-H10N.xml,true
false,true,5,false,H99Z,2019-05-01,published,H99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION,cpc-scheme-H99Z.xml,false
false,true,5,true,Y02A,2018-01-01,published,Y02A,TECHNOLOGIES FOR ADAPTATION TO CLIMATE CHANGE,cpc-scheme-Y02A.xml,false
false,true,5,true,Y02B,2018-05-01,published,Y02B,"CLIMATE CHANGE MITIGATION TECHNOLOGIES RELATED TO BUILDINGS, e.g. HOUSING, HOUSE APPLIANCES OR RELATED END-USER APPLICATIONS",cpc-scheme-Y02B.xml,false
false,true,5,true,Y02C,2013-01-01,published,Y02C,"CAPTURE, STORAGE, SEQUESTRATION OR DISPOSAL OF GREENHOUSE GASES [GHG]",cpc-scheme-Y02C.xml,false
false,true,5,true,Y02D,2020-08-01,published,Y02D,"CLIMATE CHANGE MITIGATION TECHNOLOGIES IN INFORMATION AND COMMUNICATION TECHNOLOGIES [ICT], I.E. INFORMATION AND COMMUNICATION TECHNOLOGIES AIMING AT THE REDUCTION OF THEIR OWN ENERGY USE",cpc-scheme-Y02D.xml,false
false,true,5,true,Y02E,2018-05-01,published,Y02E,"REDUCTION OF GREENHOUSE GAS [GHG] EMISSIONS, RELATED TO ENERGY GENERATION, TRANSMISSION OR DISTRIBUTION",cpc-scheme-Y02E.xml,false
false,true,5,true,Y02P,2015-11-01,published,Y02P,CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS,cpc-scheme-Y02P.xml,false
false,true,5,true,Y02T,2017-05-01,published,Y02T,CLIMATE CHANGE MITIGATION TECHNOLOGIES RELATED TO TRANSPORTATION,cpc-scheme-Y02T.xml,false
false,true,5,true,Y02W,2015-05-01,published,Y02W,CLIMATE CHANGE MITIGATION TECHNOLOGIES RELATED TO WASTEWATER TREATMENT OR WASTE MANAGEMENT,cpc-scheme-Y02W.xml,false
false,true,5,true,Y04S,2013-01-01,published,Y04S,"SYSTEMS INTEGRATING TECHNOLOGIES RELATED TO POWER NETWORK OPERATION, COMMUNICATION OR INFORMATION TECHNOLOGIES FOR IMPROVING THE ELECTRICAL POWER GENERATION, TRANSMISSION, DISTRIBUTION, MANAGEMENT OR USAGE, i.e. SMART GRIDS",cpc-scheme-Y04S.xml,false
false,true,5,true,Y10S,2013-01-01,published,Y10S,TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS,cpc-scheme-Y10S.xml,false
false,true,5,true,Y10T,2015-01-15,published,Y10T,TECHNICAL SUBJECTS COVERED BY FORMER US CLASSIFICATION,cpc-scheme-Y10T.xml,false
